(103, 113)
(86, 227)
(86, 113)
(258, 318)
(258, 264)
(258, 228)
(258, 167)
(108, 318)
(108, 264)
(108, 228)
(108, 167)
(318, 329)
(318, 167)
(264, 329)
(264, 167)
(228, 329)
(228, 167)
